Bank Name,Institution ID,Routing Number
Chartway Credit Union,ins_114454,324079474
Chartway Credit Union,ins_114454,324378036
Chartway Credit Union,ins_114454,324379828
Diamond Valley Federal Credit Union,ins_109629,286377890
"Educators Credit Union (Waco, TX)",ins_115645,311989852
German American Bank - Online Banking,ins_109839,074914274
German American Bank - Online Banking,ins_109839,081302633
German American Bank - Online Banking,ins_109839,081304615
German American Bank - Online Banking,ins_109839,083901621
German American Bank - Online Banking,ins_109839,083901854
German American Bank - Online Banking,ins_109839,083902109
German American Bank - Online Banking,ins_109839,083902387
German American Bank - Online Banking,ins_109839,083903069
German American Bank - Online Banking,ins_109839,083903085
German American Bank - Online Banking,ins_109839,083904563
German American Bank - Online Banking,ins_109839,083905708
German American Bank - Online Banking,ins_109839,083906707
German American Bank - Online Banking,ins_109839,083907324
German American Bank - Online Banking,ins_109839,083908174
German American Bank - Online Banking,ins_109839,083908255
German American Bank - Online Banking,ins_109839,083914016
German American Bank - Online Banking,ins_109839,083986662
German American Bank - Online Banking,ins_109839,086314367
German American Bank - Online Banking,ins_109839,281371972
German American Bank - Business,ins_129553,074914274
German American Bank - Business,ins_129553,081302633
German American Bank - Business,ins_129553,081304615
German American Bank - Business,ins_129553,083901621
German American Bank - Business,ins_129553,083901854
German American Bank - Business,ins_129553,083902109
German American Bank - Business,ins_129553,083902387
German American Bank - Business,ins_129553,083903069
German American Bank - Business,ins_129553,083903085
German American Bank - Business,ins_129553,083904563
German American Bank - Business,ins_129553,083905708
German American Bank - Business,ins_129553,083906707
German American Bank - Business,ins_129553,083907324
German American Bank - Business,ins_129553,083908174
German American Bank - Business,ins_129553,083908255
German American Bank - Business,ins_129553,083914016
German American Bank - Business,ins_129553,083986662
German American Bank - Business,ins_129553,086314367
German American Bank - Business,ins_129553,281371972
Horizon Credit Union,ins_109672,292977307
Horizon Credit Union,ins_109672,325182506
JM Associates Federal Credit Union,ins_114692,263089800
KeySavings Bank,ins_112781,275971838
Louisiana Federal Credit Union,ins_118304,265476411
Neighbors Federal Credit Union,ins_105846,265473317
Orion Federal Credit Union,ins_118503,284084907
Purdue Federal Credit Union,ins_116436,274976067
Red River Bank,ins_111847,011401533
Red River Bank,ins_111847,065205264
Together Credit Union,ins_109549,011401533
Together Credit Union,ins_109549,281082407
Together Credit Union,ins_109549,281082915
Univest - Personal,ins_111303,031902928
Univest - Personal,ins_111303,031902931
Univest - Personal,ins_111303,031913438
Univest - Personal,ins_111303,031976268
Univest - Personal,ins_111303,036018888
Univest - Personal,ins_111303,231375216
Univest - Personal,ins_111303,236073830
Univest - Business,ins_128808,031902928
Univest - Business,ins_128808,031902931
Univest - Business,ins_128808,031913438
Univest - Business,ins_128808,031976268
Univest - Business,ins_128808,036018888
Univest - Business,ins_128808,231375216
Univest - Business,ins_128808,236073830
Washington Trust Bank - Personal,ins_111548,125100089
Community First Credit Union of Florida,ins_114059,263078934
Del Norte Credit Union,ins_109628,307084211
FNB Bank (KY),ins_110022,052201938
FNB Bank (KY),ins_110022,083901087
Gulf Winds Credit Union,ins_110481,122105155
Gulf Winds Credit Union,ins_110481,262176358
Gulf Winds Credit Union,ins_110481,263182587
Gulf Winds Credit Union,ins_110481,263281679
iQ Credit Union,ins_120033,323383378
Jeff Bank - Personal,ins_114252,021909342
Liberty Federal Credit Union,ins_109557,286377777
Lighthouse Credit Union,ins_111002,211287502
Lighthouse Credit Union,ins_111002,211489630
Lighthouse Credit Union,ins_111002,211789013
Logix Federal Credit Union (Smarter Banking),ins_113059,322274187
Pinnacle Bank (NE) - Personal,ins_113415,011401533
Pinnacle Bank (NE) - Personal,ins_113415,104913912
Pinnacle Bank (NE) - Business,ins_127920,104913912
Quantum National Bank,ins_106773,061104893
Rivermark Community Credit Union,ins_109533,323076012
TTCU Federal Credit Union,ins_110442,303986313
USF Federal Credit Union,ins_114401,263181449
USF Federal Credit Union,ins_114401,263183159
AllSouth Federal Credit Union,ins_109918,253279031
Central Bank (MO) - Personal,ins_116245,081004601
Central Bank (MO) - Personal,ins_116245,081019256
Central Bank (MO) - Personal,ins_116245,081500749
Central Bank (MO) - Personal,ins_116245,081500859
Central Bank (MO) - Personal,ins_116245,081501489
Central Bank (MO) - Personal,ins_116245,081503102
Central Bank (MO) - Personal,ins_116245,081509070
Central Bank (MO) - Personal,ins_116245,081518375
Central Bank (MO) - Personal,ins_116245,081518634
Central Bank (MO) - Personal,ins_116245,086500634
Central Bank (MO) - Personal,ins_116245,086501578
Central Bank (MO) - Personal,ins_116245,086506256
Central Bank (MO) - Personal,ins_116245,086518477
Central Bank (MO) - Personal,ins_116245,086519531
Central Bank (MO) - Personal,ins_116245,086519609
Central Bank (MO) - Personal,ins_116245,101005360
Central Bank (MO) - Personal,ins_116245,101005483
Central Bank (MO) - Personal,ins_116245,101010672
Central Bank (MO) - Personal,ins_116245,101012939
Central Bank (MO) - Personal,ins_116245,101014733
Central Bank (MO) - Personal,ins_116245,101015020
Central Bank (MO) - Personal,ins_116245,101019068
Central Bank (MO) - Personal,ins_116245,101105684
Central Bank (MO) - Personal,ins_116245,101114646
Central Bank (MO) - Personal,ins_116245,101201892
Central Bank (MO) - Personal,ins_116245,101209797
Central Bank (MO) - Personal,ins_116245,101217886
Central Bank (MO) - Personal,ins_116245,101219389
Central Bank (MO) - Personal,ins_116245,101900588
Central Bank (MO) - Personal,ins_116245,101902052
Central Bank (MO) - Personal,ins_116245,101902117
Central Bank (MO) - Personal,ins_116245,101903679
Central Bank (MO) - Personal,ins_116245,101904911
Central Bank (MO) - Personal,ins_116245,101906605
Central Bank (MO) - Personal,ins_116245,103912723
Central Bank (MO) - Personal,ins_116245,103912914
Central Bank (MO) - Personal,ins_116245,122199983
Central Bank (MO) - Personal,ins_116245,301071712
Central Bank (MO) - Business,ins_122529,081004601
Central Bank (MO) - Business,ins_122529,081500749
Central Bank (MO) - Business,ins_122529,081500859
Central Bank (MO) - Business,ins_122529,081501489
Central Bank (MO) - Business,ins_122529,081509070
Central Bank (MO) - Business,ins_122529,086500634
Central Bank (MO) - Business,ins_122529,086501578
Central Bank (MO) - Business,ins_122529,086518477
Central Bank (MO) - Business,ins_122529,086519609
Central Bank (MO) - Business,ins_122529,101201892
Central Bank (MO) - Business,ins_122529,101902052
Central Bank (MO) - Business,ins_122529,103912723
Central Bank (MO) - BusinessLink,ins_135812,081004601
Central Bank (MO) - BusinessLink,ins_135812,081500749
Central Bank (MO) - BusinessLink,ins_135812,081500859
Central Bank (MO) - BusinessLink,ins_135812,081501489
Central Bank (MO) - BusinessLink,ins_135812,081509070
Central Bank (MO) - BusinessLink,ins_135812,081518375
Central Bank (MO) - BusinessLink,ins_135812,086500634
Central Bank (MO) - BusinessLink,ins_135812,086501578
Central Bank (MO) - BusinessLink,ins_135812,086518477
Central Bank (MO) - BusinessLink,ins_135812,086519609
Central Bank (MO) - BusinessLink,ins_135812,101201892
Central Bank (MO) - BusinessLink,ins_135812,101902052
Central Bank (MO) - BusinessLink,ins_135812,101904911
Central Bank (MO) - BusinessLink,ins_135812,103912723
Educators Credit Union (WI),ins_113803,275981378
Educators Credit Union (WI),ins_113803,311989852
First United Bank,ins_114192,103000868
First United Bank,ins_114192,103100881
First United Bank,ins_114192,103109125
First United Bank,ins_114192,103113056
First United Bank,ins_114192,111901645
First United Bank,ins_114192,111911321
First United Bank,ins_114192,111925061
First United Bank,ins_114192,114903051
First United Bank,ins_114192,114909220
First United Bank,ins_114192,114911302
Greater Nevada Credit Union (Personal Banking),ins_116889,321280143
HomeStreet Bank - Personal,ins_113718,122243460
HomeStreet Bank - Personal,ins_113718,123206930
HomeStreet Bank - Personal,ins_113718,124103676
HomeStreet Bank - Personal,ins_113718,322278183
HomeStreet Bank - Personal,ins_113718,325084426
HomeStreet Bank - Business,ins_119491,122243460
HomeStreet Bank - Business,ins_119491,123206930
HomeStreet Bank - Business,ins_119491,322278183
HomeStreet Bank - Business,ins_119491,325084426
Jersey Shore FCU,ins_111338,231277411
Jersey Shore FCU,ins_111338,231277440
Kish Bank,ins_113888,031310552
La Capitol Federal Credit Union,ins_110482,265473582
La Capitol Federal Credit Union,ins_110482,265473702
Metropolitan Commercial Bank (NY) - Personal,ins_114583,026013356
Metropolitan Commercial Bank (NY) - Personal,ins_114583,026014892
Metropolitan Commercial Bank (NY) - Personal,ins_114583,026014902
Metropolitan Commercial Bank (NY) - Personal,ins_114583,026014928
Metropolitan Commercial Bank (NY) - Personal,ins_114583,062202985
Metropolitan Commercial Bank (NY) - Personal,ins_114583,114994196
Northwest Federal Credit Union,ins_120044,254075027
Northwest Federal Credit Union,ins_120044,256075025
Northwest Federal Credit Union,ins_120044,256080528
Provident Credit Union,ins_106715,321171731
Quontic,ins_126251,021473030
Service Credit Union,ins_101557,211489229
Service Credit Union,ins_101557,211489656
Service Credit Union,ins_101557,211489698
Service Credit Union,ins_101557,211789000
Service Credit Union,ins_101557,211789026
Service Credit Union,ins_101557,211789288
University Credit Union,ins_116445,321172141
University Credit Union,ins_116445,322077449
University Credit Union,ins_116445,322079502
Westfield Bank,ins_109035,211871604
Westfield Bank,ins_109035,211871866
American Savings Bank,ins_110423,121301057
American Savings Bank,ins_110423,321370765
Bank of Oklahoma,ins_118112,082901392
Bank of Oklahoma,ins_118112,101015101
Bank of Oklahoma,ins_118112,102000607
Bank of Oklahoma,ins_118112,103000130
Bank of Oklahoma,ins_118112,103100014
Bank of Oklahoma,ins_118112,103900036
Bank of Oklahoma,ins_118112,107002794
Bank of Oklahoma,ins_118112,107002969
Bank of Oklahoma,ins_118112,107005102
Bank of Oklahoma,ins_118112,107006606
Bank of Oklahoma,ins_118112,111000711
Bank of Oklahoma,ins_118112,111006207
Bank of Oklahoma,ins_118112,111006841
Bank of Oklahoma,ins_118112,111014325
Bank of Oklahoma,ins_118112,111906857
Bank of Oklahoma,ins_118112,111907568
Bank of Oklahoma,ins_118112,113012956
Bank of Oklahoma,ins_118112,113017883
Bank of Oklahoma,ins_118112,122105498
Bank of Oklahoma,ins_118112,122105540
Coastal Federal Credit Union,ins_116619,122105155
Coastal Federal Credit Union,ins_116619,253175494
Coastal Federal Credit Union,ins_116619,253177201
Diamond Bank,ins_114786,082903439
Diamond Bank,ins_114786,082904056
Diamond Bank,ins_114786,082907710
EFCU Financial,ins_116410,265473511
EFCU Financial,ins_116410,265473524
EFCU Financial,ins_116410,265473825
Five Star Credit Union,ins_120566,061208155
Five Star Credit Union,ins_120566,061212002
Five Star Credit Union,ins_120566,061212989
Five Star Credit Union,ins_120566,061220447
Five Star Credit Union,ins_120566,261271403
Five Star Credit Union,ins_120566,261272046
Five Star Credit Union,ins_120566,261273207
Generations Federal Credit Union,ins_114029,314088572
Generations Federal Credit Union,ins_114029,314088585
Hanscom Federal Credit Union,ins_110445,211380483
Hanscom Federal Credit Union,ins_110445,211386801
Jonestown Bank & Trust Co.,ins_111637,031312055
Kellogg Community Credit Union,ins_116344,272476734
Kellogg Community Credit Union,ins_116344,272485314
MAX Credit Union,ins_110431,262275958
Ozark Bank,ins_115403,081505731
People First Federal Credit Union,ins_109864,231379115
Synchrony Bank,ins_116589,021213591
Synchrony Bank,ins_116589,042202688
Synchrony Bank,ins_116589,061119752
Texas Dow Employees Credit Union,ins_110469,011401533
Texas Dow Employees Credit Union,ins_110469,313185515
UVA Community Credit Union (University of Virginia),ins_110917,251480181
Affinity Plus Federal Credit Union,ins_114056,011401533
Affinity Plus Federal Credit Union,ins_114056,296076301
Bank OZK - Personal,ins_115682,026013291
Bank OZK - Personal,ins_115682,044115443
Bank OZK - Personal,ins_115682,053101684
Bank OZK - Personal,ins_115682,053112259
Bank OZK - Personal,ins_115682,053208118
Bank OZK - Personal,ins_115682,053274155
Bank OZK - Personal,ins_115682,061019771
Bank OZK - Personal,ins_115682,061020799
Bank OZK - Personal,ins_115682,061103001
Bank OZK - Personal,ins_115682,061104262
Bank OZK - Personal,ins_115682,061104822
Bank OZK - Personal,ins_115682,061105533
Bank OZK - Personal,ins_115682,061110405
Bank OZK - Personal,ins_115682,061112458
Bank OZK - Personal,ins_115682,061112474
Bank OZK - Personal,ins_115682,061119545
Bank OZK - Personal,ins_115682,061119558
Bank OZK - Personal,ins_115682,061119600
Bank OZK - Personal,ins_115682,061120107
Bank OZK - Personal,ins_115682,061120233
Bank OZK - Personal,ins_115682,061120369
Bank OZK - Personal,ins_115682,061120521
Bank OZK - Personal,ins_115682,061120550
Bank OZK - Personal,ins_115682,061120631
Bank OZK - Personal,ins_115682,061120738
Bank OZK - Personal,ins_115682,061120958
Bank OZK - Personal,ins_115682,061121041
Bank OZK - Personal,ins_115682,061121135
Bank OZK - Personal,ins_115682,061121151
Bank OZK - Personal,ins_115682,061204968
Bank OZK - Personal,ins_115682,061213153
Bank OZK - Personal,ins_115682,061220285
Bank OZK - Personal,ins_115682,063113167
Bank OZK - Personal,ins_115682,063114137
Bank OZK - Personal,ins_115682,063114865
Bank OZK - Personal,ins_115682,063115055
Bank OZK - Personal,ins_115682,063115411
Bank OZK - Personal,ins_115682,065301362
Bank OZK - Personal,ins_115682,067014521
Bank OZK - Personal,ins_115682,067015601
Bank OZK - Personal,ins_115682,082901871
Bank OZK - Personal,ins_115682,082907273
Bank OZK - Personal,ins_115682,111925032
Bank OZK - Personal,ins_115682,113001035
Bank OZK - Personal,ins_115682,265270316
Bank OZK - Personal,ins_115682,267090772
Extraco Banks,ins_129526,111900581
Extraco Banks,ins_129526,111905968
Extraco Banks,ins_129526,111909524
Extraco Banks,ins_129526,111911826
Extraco Banks,ins_129526,111915576
Extraco Banks,ins_129526,111916287
Extraco Banks,ins_129526,111916410
Extraco Banks,ins_129526,111916627
Gulf Coast Educators Federal Credit Union,ins_115648,313087286
HomeTrust Bank - Personal Banking,ins_116750,053012647
HomeTrust Bank - Personal Banking,ins_116750,061104893
HomeTrust Bank - Personal Banking,ins_116750,064208806
HomeTrust Bank - Personal Banking,ins_116750,064272421
HomeTrust Bank - Personal Banking,ins_116750,253170279
HomeTrust Bank - Personal Banking,ins_116750,253170842
HomeTrust Bank - Personal Banking,ins_116750,264271510
Jefferson Bank (MO) - Personal,ins_117025,081004601
Jefferson Bank (MO) - Personal,ins_117025,081019256
Jefferson Bank (MO) - Personal,ins_117025,081500749
Jefferson Bank (MO) - Personal,ins_117025,081500859
Jefferson Bank (MO) - Personal,ins_117025,081501489
Jefferson Bank (MO) - Personal,ins_117025,081503102
Jefferson Bank (MO) - Personal,ins_117025,081509070
Jefferson Bank (MO) - Personal,ins_117025,081518375
Jefferson Bank (MO) - Personal,ins_117025,081518634
Jefferson Bank (MO) - Personal,ins_117025,086500634
Jefferson Bank (MO) - Personal,ins_117025,086501578
Jefferson Bank (MO) - Personal,ins_117025,086506256
Jefferson Bank (MO) - Personal,ins_117025,086518477
Jefferson Bank (MO) - Personal,ins_117025,086519531
Jefferson Bank (MO) - Personal,ins_117025,086519609
Jefferson Bank (MO) - Personal,ins_117025,101005360
Jefferson Bank (MO) - Personal,ins_117025,101005483
Jefferson Bank (MO) - Personal,ins_117025,101010672
Jefferson Bank (MO) - Personal,ins_117025,101012939
Jefferson Bank (MO) - Personal,ins_117025,101014733
Jefferson Bank (MO) - Personal,ins_117025,101015020
Jefferson Bank (MO) - Personal,ins_117025,101019068
Jefferson Bank (MO) - Personal,ins_117025,101105684
Jefferson Bank (MO) - Personal,ins_117025,101114646
Jefferson Bank (MO) - Personal,ins_117025,101201892
Jefferson Bank (MO) - Personal,ins_117025,101209797
Jefferson Bank (MO) - Personal,ins_117025,101217886
Jefferson Bank (MO) - Personal,ins_117025,101219389
Jefferson Bank (MO) - Personal,ins_117025,101900588
Jefferson Bank (MO) - Personal,ins_117025,101902052
Jefferson Bank (MO) - Personal,ins_117025,101902117
Jefferson Bank (MO) - Personal,ins_117025,101903679
Jefferson Bank (MO) - Personal,ins_117025,101904911
Jefferson Bank (MO) - Personal,ins_117025,101906605
Jefferson Bank (MO) - Personal,ins_117025,103912723
Jefferson Bank (MO) - Personal,ins_117025,103912914
Jefferson Bank (MO) - Personal,ins_117025,301071712
Kearny Bank,ins_114279,021213054
Kearny Bank,ins_114279,021213180
Kearny Bank,ins_114279,221270282
Kearny Bank,ins_114279,221270651
Kearny Bank,ins_114279,221272044
Kearny Bank,ins_114279,226070173
LendingClub - Commercial,ins_115659,021414125
LendingClub - Commercial,ins_115659,211075086
LendingClub - Personal & Business,ins_127318,021414125
LendingClub - Personal & Business,ins_127318,211075086
Metro Credit Union (NE),ins_117709,304083396
nbkc bank - Bank Account,ins_110771,101014869
nbkc bank - Bank Account,ins_110771,101015347
SAFE Credit Union (CA),ins_101558,321173742
UNIFY Financial Credit Union,ins_110512,221283130
UNIFY Financial Credit Union,ins_110512,261378652
UNIFY Financial Credit Union,ins_110512,321076412
UNIFY Financial Credit Union,ins_110512,321171964
UNIFY Financial Credit Union,ins_110512,321173205
UNIFY Financial Credit Union,ins_110512,321174262
UNIFY Financial Credit Union,ins_110512,321177861
UNIFY Financial Credit Union,ins_110512,322077818
UNIFY Financial Credit Union,ins_110512,322079719
UNIFY Financial Credit Union,ins_110512,322280540
UNIFY Financial Credit Union,ins_110512,322281057
UNIFY Financial Credit Union,ins_110512,322283178
Webster First Federal Credit Union,ins_109961,211381631
Webster First Federal Credit Union,ins_109961,211386597
Banco Popular Puerto Rico,ins_100070,011401533
Banco Popular Puerto Rico,ins_100070,021502011
Banco Popular Puerto Rico,ins_100070,021502095
Banco Popular Puerto Rico,ins_100070,021606580
Banco Popular Puerto Rico,ins_100070,021606674
Citadel Credit Union,ins_110426,011401533
Citadel Credit Union,ins_110426,231082826
Citadel Credit Union,ins_110426,231380104
Citadel Credit Union,ins_110426,231380337
Citadel Credit Union,ins_110426,231380829
Citadel Credit Union,ins_110426,231382186
Citadel Credit Union,ins_110426,236082821
First Community Credit Union,ins_109646,291378538
First Community Credit Union,ins_109646,291378693
Guaranty Bank & Trust (Texas),ins_123240,111915327
Insouth Bank - Personal,ins_112380,084301408
Juniata Valley Bank,ins_109957,031310219
Lake City Bank - Personal,ins_113893,074903719
Mechanics Bank - Business Banking,ins_105323,121102036
Mechanics Bank - Business Banking,ins_105323,121141482
Mechanics Bank - Business Banking,ins_105323,121142025
Mechanics Bank - Business Banking,ins_105323,122221686
Mechanics Bank - Business Banking,ins_105323,122232196
Mechanics Bank - Business Banking,ins_105323,122233218
Mechanics Bank - Business Banking,ins_105323,122237159
Mechanics Bank - Business Banking,ins_105323,122238420
Mechanics Bank - Business Banking,ins_105323,122241446
Mechanics Bank - Business Banking,ins_105323,122244854
Mechanics Bank - Personal,ins_109691,121102036
Mechanics Bank - Personal,ins_109691,121141482
Mechanics Bank - Personal,ins_109691,121142025
Mechanics Bank - Personal,ins_109691,122221686
Mechanics Bank - Personal,ins_109691,122232196
Mechanics Bank - Personal,ins_109691,122233218
Mechanics Bank - Personal,ins_109691,122237159
Mechanics Bank - Personal,ins_109691,122238420
Mechanics Bank - Personal,ins_109691,122241446
Mechanics Bank - Personal,ins_109691,122244854
Orlando Credit Union,ins_114075,263181407
Orlando Credit Union,ins_114075,263189289
Pima FCU,ins_111655,322174795
Redwood Credit Union - Digital Banking,ins_133674,321177586
The Education Credit Union,ins_109912,311376782
The Education Credit Union,ins_109912,311389151
The Washington Trust Company - Personal Banking,ins_109973,011500858
The Washington Trust Company - Personal Banking,ins_109973,011501750
Armed Forces Bank,ins_112005,083908077
Armed Forces Bank,ins_112005,101101222
Armed Forces Bank,ins_112005,101108319
Armed Forces Bank,ins_112005,101115412
Armed Forces Bank,ins_112005,107001481
Armed Forces Bank,ins_112005,122243017
BankPlus,ins_109182,065002289
BankPlus,ins_109182,065301197
BankPlus,ins_109182,065301605
BankPlus,ins_109182,065301948
BankPlus,ins_109182,065302044
BankPlus,ins_109182,065302507
BankPlus,ins_109182,065302701
BankPlus,ins_109182,065302895
BankPlus,ins_109182,065303069
BankPlus,ins_109182,065303920
BankPlus,ins_109182,065403477
BankPlus,ins_109182,065403587
BankPlus,ins_109182,065506222
BankPlus,ins_109182,084202264
BankPlus,ins_109182,084205559
BankPlus,ins_109182,265371082
BankPlus,ins_109182,284274076
Cooperativa Zeno Gandia (Puerto Rico),ins_123438,011401533
Cooperativa Zeno Gandia (Puerto Rico),ins_123438,221581638
Customers Bank,ins_114098,021914078
Customers Bank,ins_114098,031207872
Customers Bank,ins_114098,031207908
Customers Bank,ins_114098,031302971
Customers Bank,ins_114098,031919364
Customers Bank,ins_114098,067092886
Emprise Bank - Personal,ins_113729,101100579
Emprise Bank - Personal,ins_113729,101112936
Emprise Bank - Personal,ins_113729,101115386
First Security Bank (Arkansas),ins_123383,082007746
First Security Bank (Arkansas),ins_123383,082901538
First Security Bank (Arkansas),ins_123383,082901774
First Security Bank (Arkansas),ins_123383,082901897
First Security Bank (Arkansas),ins_123383,082904027
First Security Bank (Arkansas),ins_123383,082906258
Guardian Credit Union (WI),ins_124695,262276410
Guardian Credit Union (WI),ins_124695,275079976
Heritage South Community Credit Union,ins_116422,264181574
Interactive Brokers - US,ins_116530,044000804
Jackson County Bank,ins_114522,011401533
Jackson County Bank,ins_114522,083902992
Key Community Bank,ins_117311,096016888
Key Community Bank,ins_117311,096018352
Los Angeles Federal Credit Union,ins_109686,322078370
Los Angeles Federal Credit Union,ins_109686,322079531
Mazuma Credit Union,ins_109553,301080855
Mazuma Credit Union,ins_109553,301081197
NuVision Federal Credit Union,ins_109710,302386574
NuVision Federal Credit Union,ins_109710,307086620
NuVision Federal Credit Union,ins_109710,307086633
NuVision Federal Credit Union,ins_109710,307086662
NuVision Federal Credit Union,ins_109710,321171621
NuVision Federal Credit Union,ins_109710,322077135
NuVision Federal Credit Union,ins_109710,322077902
NuVision Federal Credit Union,ins_109710,322274789
NuVision Federal Credit Union,ins_109710,322280090
NuVision Federal Credit Union,ins_109710,322280184
NuVision Federal Credit Union,ins_109710,322282399
NuVision Federal Credit Union,ins_109710,322284960
NuVision Federal Credit Union,ins_109710,325272047
Shell Federal Credit Union,ins_111017,313080636
Tropical Financial Credit Union,ins_109767,266080071
Tropical Financial Credit Union,ins_109767,266080398
Tropical Financial Credit Union,ins_109767,267077847
Tropical Financial Credit Union,ins_109767,267078150
Verity Credit Union - Personal,ins_116429,325081885
Alliant Credit Union,ins_116282,011401533
Alliant Credit Union,ins_116282,271081528
Alliant Credit Union,ins_116282,322077559
Diamond Credit Union,ins_102463,231385154
Expedition Credit Union,ins_115531,296076084
First Merchants Bank - Personal,ins_113716,044002802
First Merchants Bank - Personal,ins_113716,044072243
First Merchants Bank - Personal,ins_113716,072402157
First Merchants Bank - Personal,ins_113716,072414161
First Merchants Bank - Personal,ins_113716,072414310
First Merchants Bank - Personal,ins_113716,072414394
First Merchants Bank - Personal,ins_113716,074900657
First Merchants Bank - Personal,ins_113716,074901009
First Merchants Bank - Personal,ins_113716,074903353
First Merchants Bank - Personal,ins_113716,074903764
First Merchants Bank - Personal,ins_113716,074905380
First Merchants Bank - Personal,ins_113716,074905461
First Merchants Bank - Personal,ins_113716,074905539
First Merchants Bank - Personal,ins_113716,074906729
First Merchants Bank - Personal,ins_113716,074908303
First Merchants Bank - Personal,ins_113716,074908471
First Merchants Bank - Personal,ins_113716,074908921
First Merchants Bank - Personal,ins_113716,074913275
First Merchants Bank - Personal,ins_113716,074913660
First Merchants Bank - Personal,ins_113716,074913712
First Merchants Bank - Personal,ins_113716,074971945
First Merchants Bank - Personal,ins_113716,271972116
First Merchants Bank - Personal,ins_113716,271974033
First Merchants Bank - Personal,ins_113716,274970173
First Merchants Bank - Personal,ins_113716,274970717
First Merchants Bank - Personal,ins_113716,274970843
First Merchants Bank - Business,ins_119507,044002802
First Merchants Bank - Business,ins_119507,044072243
First Merchants Bank - Business,ins_119507,072414161
First Merchants Bank - Business,ins_119507,072414310
First Merchants Bank - Business,ins_119507,072414394
First Merchants Bank - Business,ins_119507,074900657
First Merchants Bank - Business,ins_119507,074901009
First Merchants Bank - Business,ins_119507,074903353
First Merchants Bank - Business,ins_119507,074903764
First Merchants Bank - Business,ins_119507,074905380
First Merchants Bank - Business,ins_119507,074905461
First Merchants Bank - Business,ins_119507,074905539
First Merchants Bank - Business,ins_119507,074906729
First Merchants Bank - Business,ins_119507,074908303
First Merchants Bank - Business,ins_119507,074908471
First Merchants Bank - Business,ins_119507,074908921
First Merchants Bank - Business,ins_119507,074913660
First Merchants Bank - Business,ins_119507,074913712
First Merchants Bank - Business,ins_119507,074971945
First Merchants Bank - Business,ins_119507,271972116
First Merchants Bank - Business,ins_119507,271974033
First Merchants Bank - Business,ins_119507,274970173
First Merchants Bank - Business,ins_119507,274970717
First Merchants Bank - Business,ins_119507,274970843
Hawaii Community Federal Credit Union,ins_123246,321379818
Lebanon Federal Credit Union,ins_111349,231381938
Metro Credit Union,ins_117261,211381990
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021203310
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021203792
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021205376
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021205499
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021207154
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021207196
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021213041
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021213232
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021213504
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021213698
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021213986
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021214053
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021214095
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021214396
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,021214529
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,031207678
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,031207979
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,221271197
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,221271993
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,221272154
"Provident Bank (NJ, PA) - ProvidentConnect - Personal",ins_111748,221272303
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021203310
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021203792
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021205376
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021205499
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021207154
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021207196
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021213041
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021213232
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021213504
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021213698
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021213986
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021214053
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021214095
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021214396
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,021214529
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,031207678
"Provident Bank (NJ, PA) - ProvidentConnect - Business",ins_119519,031207979
